row,adaptive_threshold,drift_threshold,threshold_used_drift_aware,operating_state,state_threshold,drift_flag,m1_score,true_label
110,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7231817377532073,0
111,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.722855614730812,0
112,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7230186578544785,0
113,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7222038098209376,0
114,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7175792749378979,0
115,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7200895001844174,0
116,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7155537814232172,0
117,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7149085606370655,0
118,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7145861684521417,0
119,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7140166093877347,0
120,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7130510750690805,0
121,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7231817377532073,0
122,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7259404168850572,0
123,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7154644881342723,0
124,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7070856440354621,0
125,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7247875386217751,0
126,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7233743249477634,0
127,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7187375053140579,0
128,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7195155572244999,0
129,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7205499082446818,0
130,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7121269985251596,0
131,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7190627191745838,0
132,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7190627191745838,0
133,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7073333976508439,0
134,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7219877001367916,0
135,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7226926083739147,0
136,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.726903792758309,0
137,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.726903792758309,0
138,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7260806910150299,0
139,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7260806910150299,0
140,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7271371108144424,0
141,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7260964025591997,0
142,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7242884287360628,0
143,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7246190654948165,0
144,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7249459841143978,0
145,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7245999635349355,0
146,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.727048582454992,0
147,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7244981196403301,0
148,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7270873651450434,0
149,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7275598395067242,0
150,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7286184114109541,0
151,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7277972524086377,0
152,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7279614101394631,0
153,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7279614101394631,0
154,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7279614101394631,0
155,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7279614101394631,0
156,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7260964025591997,0
157,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7252245968325727,0
158,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7217852596875327,0
159,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7217515004557584,0
160,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7219142945418072,0
161,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.723309004272606,0
162,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7234721496601904,0
